,Level,Date,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month
681,National,2020-11-12,92493969.0,234673465.0,961984931.0,225750111.0,245189653.0,118498876.0,145297570.0,143109676.0,52755310.0,21225746.0,8219449.0,1431982.0,506558.0,00-00000-20201112,45,11
682,National,2020-11-13,90735259.0,236432175.0,1009680904.0,236049145.0,258740900.0,124322612.0,153695028.0,150386104.0,54604242.0,21516842.0,8397032.0,1480294.0,488705.0,00-00000-20201113,45,11
683,National,2020-11-14,96282398.0,230885036.0,969660209.0,224930833.0,250075168.0,122530591.0,150465430.0,144234738.0,49173058.0,18780247.0,7671757.0,1343391.0,454996.0,00-00000-20201114,45,11
684,National,2020-11-15,96683319.0,230484115.0,900841539.0,210260422.0,231830418.0,110834122.0,136209007.0,132137738.0,48058495.0,19982778.0,8835506.0,1861941.0,831112.0,00-00000-20201115,46,11
685,National,2020-11-16,97430699.0,229736735.0,978663536.0,231982926.0,256554231.0,121213861.0,148659289.0,143780504.0,49098366.0,16831546.0,8070683.0,1741520.0,730610.0,00-00000-20201116,46,11
686,National,2020-11-17,97573501.0,229593933.0,989568973.0,234805101.0,259934985.0,122714018.0,150290148.0,145112889.0,49573515.0,16971134.0,7726729.0,1711083.0,729371.0,00-00000-20201117,46,11
687,National,2020-11-18,95954135.0,231213299.0,1027444626.0,248373480.0,269543706.0,126367337.0,154455563.0,149041180.0,51172462.0,17999411.0,7953887.0,1787348.0,750252.0,00-00000-20201118,46,11
688,National,2020-11-19,93468789.0,233698645.0,1023244380.0,247800254.0,266987840.0,125041236.0,152756826.0,147639120.0,52272385.0,20187095.0,8050777.0,1765481.0,743366.0,00-00000-20201119,46,11
689,National,2020-11-20,92068777.0,235098657.0,956927423.0,223417886.0,244773240.0,117098300.0,143579157.0,139779548.0,53139601.0,23609611.0,8890314.0,1864123.0,775643.0,00-00000-20201120,46,11
690,National,2020-11-21,97329319.0,229838115.0,922868472.0,212777197.0,233965980.0,113197921.0,138925704.0,135239553.0,52838748.0,25181630.0,8163466.0,1786976.0,791297.0,00-00000-20201121,46,11
691,National,2020-11-22,98644681.0,228522753.0,823963883.0,186070050.0,221626712.0,105684555.0,126133038.0,113206195.0,40358856.0,19880660.0,8395637.0,1847891.0,760289.0,00-00000-20201122,47,11
692,National,2020-11-23,94876447.0,232290987.0,911441007.0,207389629.0,231907916.0,111787999.0,138225159.0,137447219.0,52167000.0,22169009.0,7917245.0,1712012.0,717819.0,00-00000-20201123,47,11
693,National,2020-11-24,93532032.0,233635402.0,945982923.0,215285267.0,240727600.0,116035856.0,143476340.0,142668501.0,54147056.0,23010378.0,8063006.0,1821075.0,747844.0,00-00000-20201124,47,11
694,National,2020-11-25,90715521.0,236451913.0,979388885.0,225664638.0,258135284.0,121867405.0,146978031.0,141072861.0,51814257.0,22534472.0,8840678.0,1832999.0,648260.0,00-00000-20201125,47,11
695,National,2020-11-26,99956608.0,227210826.0,759256317.0,170300057.0,191813649.0,90632310.0,115112108.0,114828334.0,44486618.0,21791709.0,8101302.0,1554159.0,636071.0,00-00000-20201126,47,11
696,National,2020-11-27,94566045.0,232601389.0,966802210.0,228094987.0,247565073.0,121246190.0,148586118.0,138251898.0,49974835.0,22443813.0,8305110.0,1617261.0,716925.0,00-00000-20201127,47,11
697,National,2020-11-28,96418274.0,230749160.0,892611467.0,205626462.0,232432143.0,113289921.0,137034943.0,126190108.0,45639545.0,21352901.0,8433925.0,1827856.0,783663.0,00-00000-20201128,47,11
698,National,2020-11-29,98395707.0,228771727.0,863345786.0,200558413.0,230417188.0,111089504.0,131860272.0,116519118.0,40648922.0,20310796.0,9178836.0,2009062.0,753675.0,00-00000-20201129,48,11
699,National,2020-11-30,96407795.0,230759639.0,924663413.0,215232155.0,233230950.0,111576840.0,139217211.0,140210448.0,53201069.0,21774623.0,7747586.0,1744641.0,727890.0,00-00000-20201130,48,11
700,National,2020-12-01,88894936.0,238272498.0,1010844101.0,240136235.0,255139554.0,122607720.0,151907633.0,152395205.0,56631105.0,22225018.0,7439910.0,1680569.0,681152.0,00-00000-20201201,48,12
701,National,2020-12-02,87452928.0,239714506.0,1031070121.0,243868631.0,258354067.0,125715136.0,157160213.0,156180284.0,57385972.0,22476719.0,7577652.0,1674752.0,676695.0,00-00000-20201202,48,12
702,National,2020-12-03,87338159.0,239829275.0,1036833502.0,247028528.0,259562375.0,125883839.0,156854237.0,156419691.0,57783229.0,23061687.0,7783235.0,1715339.0,741342.0,00-00000-20201203,48,12
703,National,2020-12-04,85952637.0,241214797.0,1065057205.0,253036056.0,268593908.0,130287013.0,161075799.0,159507640.0,58428255.0,23676009.0,8106499.0,1649631.0,696395.0,00-00000-20201204,48,12
704,National,2020-12-05,90971351.0,236196083.0,1018511389.0,243576148.0,264334551.0,128710154.0,155618898.0,143722691.0,50936079.0,21827025.0,7457620.0,1583374.0,744849.0,00-00000-20201205,48,12
705,National,2020-12-06,95240885.0,231926549.0,886148807.0,211441229.0,232863841.0,111886873.0,134994657.0,121799564.0,42772432.0,20038857.0,7854872.0,1708606.0,787876.0,00-00000-20201206,49,12
706,National,2020-12-07,94192786.0,232974648.0,901298996.0,209539953.0,224806262.0,108294345.0,135766506.0,137579593.0,53019837.0,22067786.0,7712477.0,1694421.0,817816.0,00-00000-20201207,49,12
707,National,2020-12-08,90692711.0,236474723.0,941621552.0,219730262.0,233644766.0,113045406.0,142445988.0,145114040.0,55267057.0,22527814.0,7455138.0,1651156.0,739925.0,00-00000-20201208,49,12
708,National,2020-12-09,89686468.0,237480966.0,935899933.0,221445441.0,230764590.0,111347670.0,140756964.0,143495268.0,55310954.0,22678653.0,7660681.0,1697783.0,741929.0,00-00000-20201209,49,12
709,National,2020-12-10,89807391.0,237360043.0,970458875.0,231314575.0,242386530.0,116506456.0,145674626.0,146505682.0,55631683.0,22560150.0,7455209.0,1629828.0,794136.0,00-00000-20201210,49,12
710,National,2020-12-11,92325806.0,234841628.0,980397618.0,230839249.0,243969492.0,117705987.0,148308519.0,150166863.0,56480720.0,22805200.0,7681080.0,1635547.0,804961.0,00-00000-20201211,49,12
711,National,2020-12-12,96179478.0,230987956.0,935956820.0,223379870.0,243274896.0,116126643.0,141001656.0,132539933.0,48392901.0,21246405.0,7499794.0,1658323.0,836399.0,00-00000-20201212,49,12
712,National,2020-12-13,99275058.0,227892376.0,819466703.0,192686359.0,215184767.0,102607855.0,124141407.0,113747707.0,40902885.0,19637601.0,8027034.0,1741622.0,789466.0,00-00000-20201213,50,12
713,National,2020-12-14,93045830.0,234121604.0,917877431.0,212778381.0,230125147.0,110737292.0,138938522.0,139874895.0,53551857.0,21944877.0,7564559.0,1624540.0,737361.0,00-00000-20201214,50,12
714,National,2020-12-15,90259411.0,236908023.0,952153514.0,224766148.0,235869310.0,114016855.0,143217136.0,145720491.0,55899122.0,22736091.0,7638832.0,1637905.0,651624.0,00-00000-20201215,50,12
715,National,2020-12-16,93281442.0,233885992.0,912376402.0,214582832.0,225983852.0,108568955.0,137149200.0,139719984.0,53561062.0,22329439.0,7959497.0,1786583.0,734998.0,00-00000-20201216,50,12
716,National,2020-12-17,92629781.0,234537653.0,944386417.0,222250791.0,237301932.0,113352409.0,141946578.0,142617071.0,53797095.0,22424577.0,8107823.0,1825736.0,762405.0,00-00000-20201217,50,12
717,National,2020-12-18,93247251.0,233920183.0,1002574294.0,230447737.0,249174175.0,120929830.0,152091340.0,154196452.0,58853383.0,25096538.0,9112386.0,1922232.0,750221.0,00-00000-20201218,50,12
718,National,2020-12-19,97844027.0,229323407.0,953812474.0,219361993.0,244206719.0,118933410.0,146296220.0,139218967.0,51373129.0,23274985.0,8600858.0,1862163.0,684030.0,00-00000-20201219,50,12
719,National,2020-12-20,100444385.0,226723049.0,763812840.0,178468439.0,197596997.0,95184775.0,115707939.0,107837587.0,39324514.0,19306867.0,8028917.0,1786571.0,570234.0,00-00000-20201220,51,12
720,National,2020-12-21,97399960.0,229767474.0,905574614.0,204535259.0,221746432.0,108658979.0,137664274.0,141675831.0,55646171.0,24282602.0,8871232.0,1911962.0,581872.0,00-00000-20201221,51,12
721,National,2020-12-22,99520423.0,227647011.0,953613955.0,195116893.0,226582626.0,114900093.0,149843534.0,160130576.0,64318277.0,28735606.0,10757851.0,2487678.0,740821.0,00-00000-20201222,51,12
722,National,2020-12-23,100788799.0,226378635.0,979881618.0,201397548.0,237180747.0,119676810.0,154417348.0,161079847.0,63528194.0,28325424.0,10876114.0,2552082.0,847504.0,00-00000-20201223,51,12
723,National,2020-12-24,102151030.0,225016404.0,856588903.0,171548068.0,219132123.0,109321456.0,137049227.0,134636779.0,50209006.0,23059961.0,8912976.0,1952114.0,767193.0,00-00000-20201224,51,12
724,National,2020-12-25,108619120.0,218548314.0,524239023.0,105149292.0,129168400.0,63437431.0,83124196.0,83870571.0,33525060.0,17245249.0,6649625.0,1360872.0,708327.0,00-00000-20201225,51,12
725,National,2020-12-26,101887440.0,225279994.0,854608584.0,190490932.0,220396762.0,107403527.0,131821296.0,123620043.0,46203795.0,22890844.0,9070187.0,1884439.0,826759.0,00-00000-20201226,51,12
726,National,2020-12-27,103056355.0,224111079.0,829242089.0,200139383.0,206461832.0,102195887.0,126104352.0,121362954.0,39817025.0,17850978.0,11889285.0,2524262.0,896131.0,00-00000-20201227,52,12
727,National,2020-12-28,94464436.0,232702998.0,931787272.0,222692512.0,229297493.0,113986783.0,143166694.0,145595464.0,48109376.0,17332450.0,8917207.0,1896025.0,793268.0,00-00000-20201228,52,12
728,National,2020-12-29,93195518.0,233971916.0,954630852.0,227638413.0,234476275.0,116466145.0,147101126.0,150393662.0,49637287.0,17646204.0,8677951.0,1825322.0,768467.0,00-00000-20201229,52,12
729,National,2020-12-30,92339735.0,234827699.0,976199358.0,231083187.0,242010298.0,120130113.0,150336911.0,152305289.0,49976453.0,18191720.0,9443754.0,1950155.0,771478.0,00-00000-20201230,52,12
730,National,2020-12-31,91123825.0,236043609.0,987401805.0,241128181.0,255027801.0,123167661.0,149760282.0,145393631.0,45563679.0,16406169.0,8532462.0,1708327.0,713612.0,00-00000-20201231,52,12
731,National,2021-01-01,106167226.0,221000208.0,790503267.0,191976720.0,201909276.0,98274173.0,120137232.0,114811577.0,37126730.0,15210843.0,8531713.0,1770282.0,754721.0,00-00000-20210101,0,1
732,National,2021-01-02,96075000.0,231092434.0,938141270.0,226609600.0,233736572.0,116075572.0,142728212.0,138751428.0,46834889.0,19677212.0,10737016.0,2206978.0,783791.0,00-00000-20210102,0,1
733,National,2021-01-03,103932099.0,223235335.0,825876051.0,200742215.0,210172543.0,103048474.0,125734194.0,118264681.0,37667978.0,16368601.0,10715785.0,2337800.0,823780.0,00-00000-20210103,1,1
734,National,2021-01-04,88044725.0,239122709.0,961565435.0,240835344.0,244044788.0,119697358.0,147926449.0,139901012.0,45453343.0,13818028.0,7582331.0,1639433.0,667349.0,00-00000-20210104,1,1
735,National,2021-01-05,86277643.0,240889791.0,940738939.0,233022863.0,235922335.0,115930067.0,145984175.0,140484725.0,46042269.0,13912840.0,7211149.0,1610845.0,617671.0,00-00000-20210105,1,1
736,National,2021-01-06,82245218.0,244922216.0,969561253.0,238769542.0,242778085.0,121077688.0,151211073.0,144248358.0,46556789.0,14362231.0,8043557.0,1835372.0,678558.0,00-00000-20210106,1,1
737,National,2021-01-07,82558442.0,244608992.0,961683550.0,238936967.0,239667457.0,119358579.0,149045343.0,142275103.0,46634214.0,14650485.0,8455542.0,1907679.0,752181.0,00-00000-20210107,1,1
738,National,2021-01-08,81957596.0,245209838.0,1017319786.0,257025393.0,254816829.0,126482744.0,156435584.0,146681096.0,47531139.0,15732913.0,9798183.0,2027719.0,788186.0,00-00000-20210108,1,1
739,National,2021-01-09,85939629.0,241227805.0,1000380342.0,258135003.0,252170825.0,125221826.0,151924303.0,137128676.0,45671634.0,17208078.0,10126396.0,1942894.0,850707.0,00-00000-20210109,1,1
740,National,2021-01-10,92706064.0,234461370.0,875015777.0,231730259.0,227767766.0,110511701.0,131721067.0,113597364.0,35826658.0,14152393.0,7244171.0,1485006.0,979392.0,00-00000-20210110,2,1
741,National,2021-01-11,87094488.0,240072946.0,936727520.0,235860545.0,237925369.0,117233079.0,144648226.0,136002735.0,43871109.0,13557569.0,5564945.0,1264480.0,799463.0,00-00000-20210111,2,1
742,National,2021-01-12,85569560.0,241597874.0,939832920.0,232818967.0,237077430.0,116827107.0,146225305.0,139524278.0,45540971.0,14177883.0,5569293.0,1278370.0,793316.0,00-00000-20210112,2,1
743,National,2021-01-13,83880179.0,243287255.0,965646043.0,240255441.0,242974183.0,120899253.0,150709791.0,142369420.0,46057834.0,14380971.0,5807395.0,1342040.0,849715.0,00-00000-20210113,2,1
744,National,2021-01-14,83314082.0,243853352.0,972335191.0,245232326.0,242443208.0,120728920.0,150738936.0,143621452.0,46757322.0,14647009.0,5994232.0,1351197.0,820589.0,00-00000-20210114,2,1
745,National,2021-01-15,80761997.0,246405437.0,1094023089.0,275962964.0,271635603.0,136024377.0,169942309.0,161088601.0,51901853.0,17285585.0,7956681.0,1507448.0,717668.0,00-00000-20210115,2,1
746,National,2021-01-16,86937068.0,240230366.0,1120642693.0,295041928.0,276617099.0,138647614.0,170809922.0,157040870.0,52657507.0,19794355.0,8114913.0,1278624.0,639861.0,00-00000-20210116,2,1
747,National,2021-01-17,84411662.0,242755772.0,994431946.0,261379204.0,246033013.0,124221889.0,153047259.0,136803410.0,43715413.0,17567948.0,8911797.0,1774639.0,977374.0,00-00000-20210117,3,1
748,National,2021-01-18,76510859.0,250656575.0,1123965863.0,289893608.0,266835073.0,137565139.0,174641086.0,168762801.0,55871959.0,19119061.0,8477799.0,1778263.0,1021074.0,00-00000-20210118,3,1
749,National,2021-01-19,85665673.0,241501761.0,929162857.0,236314499.0,225401903.0,114868298.0,146218144.0,141480832.0,44725144.0,13038526.0,5189458.0,1182813.0,743240.0,00-00000-20210119,3,1
750,National,2021-01-20,83590928.0,243576506.0,966928497.0,246911297.0,234310050.0,120103967.0,152778288.0,147099013.0,45655458.0,13001524.0,5128556.0,1198064.0,742280.0,00-00000-20210120,3,1
751,National,2021-01-21,78705623.0,248461811.0,1060631411.0,275650114.0,255792671.0,130546724.0,165703732.0,159783150.0,50230983.0,14766763.0,5895182.0,1381443.0,880649.0,00-00000-20210121,3,1
752,National,2021-01-22,76559788.0,250607646.0,1090709820.0,282928816.0,262439168.0,134159387.0,169523824.0,161895093.0,50978020.0,18358988.0,7982785.0,1568536.0,875203.0,00-00000-20210122,3,1
753,National,2021-01-23,80615818.0,246551616.0,1040827326.0,269254960.0,250242857.0,129368728.0,161723019.0,149994607.0,49867544.0,20155135.0,8123327.0,1327508.0,769641.0,00-00000-20210123,3,1
754,National,2021-01-24,88649447.0,238517987.0,937985277.0,248885091.0,229954134.0,116413725.0,144290112.0,129449179.0,40653135.0,16567188.0,8974979.0,1728847.0,1068887.0,00-00000-20210124,4,1
755,National,2021-01-25,82030958.0,245136476.0,955475573.0,248278173.0,234377110.0,117804707.0,148400692.0,141987286.0,44062426.0,13208566.0,5169389.0,1226062.0,961162.0,00-00000-20210125,4,1
756,National,2021-01-26,81622067.0,245545367.0,1010235863.0,258673717.0,246344926.0,125250341.0,158737185.0,152515231.0,47577739.0,14019701.0,5097733.0,1195216.0,824074.0,00-00000-20210126,4,1
757,National,2021-01-27,80424822.0,246742612.0,1004111531.0,256785671.0,245359710.0,125072492.0,158205188.0,150857624.0,46651517.0,13901569.0,5198493.0,1250650.0,828617.0,00-00000-20210127,4,1
758,National,2021-01-28,80459970.0,246707464.0,989410831.0,252567716.0,240159198.0,121856314.0,155211085.0,149744190.0,47328963.0,14571774.0,5801002.0,1349845.0,820744.0,00-00000-20210128,4,1
759,National,2021-01-29,78191324.0,248976110.0,1052686775.0,267244813.0,257191659.0,130724272.0,164655453.0,156522029.0,49431632.0,16750512.0,7837913.0,1538651.0,789841.0,00-00000-20210129,4,1
760,National,2021-01-30,80405610.0,246761824.0,1046456802.0,271209235.0,255926936.0,130738297.0,162039778.0,148329761.0,49029246.0,19219923.0,7945724.0,1295987.0,721915.0,00-00000-20210130,4,1
761,National,2021-01-31,89096512.0,238070922.0,966336080.0,260772262.0,238038733.0,119128645.0,146821848.0,131303520.0,41487212.0,16938690.0,8965529.0,1786530.0,1093111.0,00-00000-20210131,5,1
762,National,2021-02-01,87202264.0,239965170.0,1031488308.0,272872729.0,249077862.0,125514061.0,158297110.0,151991224.0,48635715.0,15813816.0,6721911.0,1512167.0,1051713.0,00-00000-20210201,5,2
763,National,2021-02-02,83775762.0,243391672.0,1048165676.0,273593150.0,255283571.0,128615996.0,162903102.0,156832146.0,49122163.0,14524139.0,5215404.0,1228066.0,847939.0,00-00000-20210202,5,2
764,National,2021-02-03,78421087.0,248746347.0,1053816908.0,275397947.0,256773923.0,129908983.0,164326741.0,157217451.0,48583651.0,14282260.0,5218940.0,1260410.0,846602.0,00-00000-20210203,5,2
765,National,2021-02-04,77386579.0,249780855.0,1061867389.0,279654622.0,257211004.0,129549245.0,164261361.0,158191571.0,49734898.0,15097637.0,5863599.0,1393856.0,909596.0,00-00000-20210204,5,2
766,National,2021-02-05,74144486.0,253022948.0,1148141379.0,301744682.0,279058886.0,140787326.0,177122120.0,168503121.0,52989839.0,17523723.0,7934454.0,1586572.0,890656.0,00-00000-20210205,5,2
767,National,2021-02-06,77434038.0,249733396.0,1095738702.0,290295805.0,266222757.0,135409326.0,168077290.0,154630750.0,51129794.0,19788495.0,8049697.0,1337995.0,796793.0,00-00000-20210206,5,2
768,National,2021-02-07,87423713.0,239743721.0,1053620177.0,295492219.0,256648251.0,128360198.0,159007818.0,142071428.0,43657948.0,16804482.0,8566681.0,1784158.0,1226994.0,00-00000-20210207,6,2
769,National,2021-02-08,80907066.0,246260368.0,1145054943.0,303990392.0,265401451.0,137697765.0,177505161.0,173805732.0,56612246.0,18691377.0,8350681.0,1786270.0,1213868.0,00-00000-20210208,6,2
770,National,2021-02-09,81245734.0,245921700.0,1109532838.0,287206048.0,268603531.0,136575386.0,173680814.0,167784408.0,52267905.0,15436478.0,5662565.0,1360364.0,955339.0,00-00000-20210209,6,2
771,National,2021-02-10,79330991.0,247836443.0,1147304829.0,295763390.0,276809661.0,141968848.0,180755887.0,174264558.0,53777985.0,15773233.0,5825149.0,1413904.0,952214.0,00-00000-20210210,6,2
772,National,2021-02-11,78591381.0,248576053.0,1155893693.0,300916290.0,277161590.0,141678903.0,180609148.0,175061185.0,54729158.0,16539460.0,6531672.0,1576568.0,1089719.0,00-00000-20210211,6,2
773,National,2021-02-12,74625784.0,252541650.0,1120615879.0,291030961.0,269656253.0,136099136.0,172792994.0,167185217.0,53341164.0,18080492.0,9279004.0,2063125.0,1087533.0,00-00000-20210212,6,2
774,National,2021-02-13,83759630.0,243407804.0,1054634639.0,276356009.0,254893773.0,130529127.0,163948208.0,153571001.0,50308422.0,17323306.0,5723136.0,1133985.0,847672.0,00-00000-20210213,6,2
775,National,2021-02-14,88092307.0,239075127.0,1040121254.0,289787046.0,252569448.0,127086192.0,157345747.0,140166252.0,43290288.0,17412927.0,9332420.0,1852783.0,1278151.0,00-00000-20210214,7,2
776,National,2021-02-15,85010595.0,242156839.0,1119731849.0,302249654.0,265758677.0,135372592.0,172097561.0,165361437.0,52123216.0,16728928.0,7206055.0,1597793.0,1235936.0,00-00000-20210215,7,2
777,National,2021-02-16,82857230.0,244310204.0,1121570268.0,297398896.0,270424084.0,137326502.0,174371383.0,167167897.0,51594479.0,15308647.0,5652094.0,1328637.0,997649.0,00-00000-20210216,7,2
778,National,2021-02-17,79475447.0,247691987.0,1126560506.0,298269883.0,271555953.0,138618063.0,175891590.0,167734913.0,51226672.0,15194593.0,5708325.0,1369219.0,991295.0,00-00000-20210217,7,2
779,National,2021-02-18,79867856.0,247299578.0,1139966657.0,303448089.0,273082862.0,138812933.0,176747304.0,169873044.0,52782056.0,16156958.0,6468193.0,1523622.0,1071596.0,00-00000-20210218,7,2
780,National,2021-02-19,75582660.0,251584774.0,1166588342.0,309516404.0,280692036.0,142264779.0,179773440.0,171130321.0,53520527.0,18076257.0,8780696.0,1797993.0,1035889.0,00-00000-20210219,7,2
781,National,2021-02-20,79202830.0,247964604.0,1107137271.0,297406167.0,266774840.0,136462849.0,170132819.0,156447101.0,50979921.0,19208777.0,7547081.0,1300793.0,876923.0,00-00000-20210220,7,2
782,National,2021-02-21,80277954.0,246889480.0,1113305215.0,300397397.0,265173435.0,136173492.0,170860433.0,156349323.0,50463619.0,20636292.0,10122798.0,1897010.0,1231416.0,00-00000-20210221,8,2
783,National,2021-02-22,75345205.0,251822229.0,1198177680.0,320909597.0,283791683.0,144497440.0,184782703.0,181049516.0,57270813.0,17051339.0,6265797.0,1430923.0,1127869.0,00-00000-20210222,8,2
784,National,2021-02-23,73157713.0,254009721.0,1253691553.0,332765695.0,296764066.0,152476094.0,195191448.0,190119607.0,60218963.0,17858284.0,6055106.0,1340800.0,901490.0,00-00000-20210223,8,2
785,National,2021-02-24,72895036.0,254272398.0,1226041073.0,327141480.0,290074237.0,148847359.0,190763811.0,185537045.0,58296750.0,17281645.0,5955482.0,1322904.0,820360.0,00-00000-20210224,8,2
786,National,2021-02-25,73293659.0,253873775.0,1238070470.0,333333708.0,295577304.0,150083433.0,190303593.0,183806918.0,58072048.0,17916395.0,6674405.0,1404458.0,898208.0,00-00000-20210225,8,2
787,National,2021-02-26,69799998.0,257367436.0,1269810363.0,341027183.0,304327816.0,153850193.0,193803034.0,185681041.0,59177188.0,20161726.0,9200248.0,1699644.0,882290.0,00-00000-20210226,8,2
788,National,2021-02-27,74512456.0,252654978.0,1200346513.0,325445799.0,288103683.0,147189494.0,183089327.0,169636816.0,56249299.0,21130281.0,7580781.0,1182820.0,738213.0,00-00000-20210227,8,2
789,National,2021-02-28,80560629.0,246606805.0,1146332364.0,319002087.0,277247990.0,139939934.0,172947451.0,155008203.0,49044483.0,20185036.0,10097653.0,1781241.0,1078286.0,00-00000-20210228,9,2
790,National,2021-03-01,74038063.0,253129371.0,1237558162.0,333704707.0,291636737.0,149232074.0,189764962.0,183979016.0,59367085.0,19412763.0,7885994.0,1544120.0,1030704.0,00-00000-20210301,9,3
791,National,2021-03-02,72633855.0,254533579.0,1243838459.0,329620943.0,298938301.0,152241158.0,192704615.0,185487407.0,58563575.0,17901359.0,6262877.0,1295859.0,822365.0,00-00000-20210302,9,3
792,National,2021-03-03,73238751.0,253928683.0,1250231141.0,331256541.0,300099654.0,153466748.0,194349064.0,186512839.0,58336472.0,17788291.0,6307675.0,1319429.0,794428.0,00-00000-20210303,9,3
793,National,2021-03-04,71635634.0,255531800.0,1262443630.0,337187489.0,302660616.0,153850793.0,194453228.0,187008714.0,59192909.0,18668188.0,7095933.0,1446553.0,879207.0,00-00000-20210304,9,3
794,National,2021-03-05,68693737.0,258473697.0,1270009431.0,338301068.0,305659173.0,154341655.0,193886472.0,185244609.0,59331022.0,20764123.0,9833495.0,1784004.0,863810.0,00-00000-20210305,9,3
795,National,2021-03-06,72651071.0,254516363.0,1200613991.0,323072761.0,289604643.0,147909119.0,183534641.0,169577200.0,56291919.0,21242013.0,7509670.0,1163859.0,708166.0,00-00000-20210306,9,3
796,National,2021-03-07,77734475.0,250505048.0,1122764066.0,308533272.0,265364182.0,136094838.0,170521035.0,154456374.0,51237720.0,22200713.0,11392934.0,1917318.0,1045680.0,00-00000-20210307,10,3
797,National,2021-03-08,72573062.0,255666461.0,1224374371.0,331166030.0,291139125.0,148461295.0,189211571.0,180354846.0,57154956.0,17575599.0,6771914.0,1475296.0,1063739.0,00-00000-20210308,10,3
798,National,2021-03-09,71743921.0,256495602.0,1292945945.0,350638434.0,303983962.0,156336494.0,201039811.0,192962938.0,61040570.0,18300336.0,6441849.0,1350924.0,850627.0,00-00000-20210309,10,3
799,National,2021-03-10,70603983.0,257635540.0,1262575547.0,343365539.0,303909792.0,154921422.0,195639364.0,182488821.0,56566095.0,17115231.0,6374587.0,1339454.0,855242.0,00-00000-20210310,10,3
800,National,2021-03-11,70292951.0,257946572.0,1269703572.0,343867548.0,301990854.0,154007279.0,195940466.0,186368146.0,59270112.0,18671690.0,7229897.0,1473618.0,883962.0,00-00000-20210311,10,3
801,National,2021-03-12,66903417.0,261336106.0,1292081758.0,348924895.0,308537811.0,156614947.0,197915201.0,186727124.0,59920628.0,20873836.0,9926097.0,1778256.0,862963.0,00-00000-20210312,10,3
802,National,2021-03-13,70577632.0,257661891.0,1220069494.0,332961218.0,291803744.0,149668134.0,186734255.0,170314247.0,56819645.0,21751811.0,8074074.0,1224292.0,718074.0,00-00000-20210313,10,3
803,National,2021-03-14,74789078.0,253450445.0,1142206848.0,307670357.0,272777429.0,139888757.0,175122020.0,156883836.0,51727128.0,22655614.0,12235646.0,2144846.0,1101215.0,00-00000-20210314,11,3
804,National,2021-03-15,72617338.0,255622185.0,1218360241.0,329053712.0,286898827.0,146906882.0,187993113.0,180660651.0,58090734.0,18540172.0,7534718.0,1575328.0,1106104.0,00-00000-20210315,11,3
805,National,2021-03-16,68500715.0,259738808.0,1341121521.0,362107944.0,319525291.0,163946003.0,208441745.0,197136975.0,61732562.0,18935171.0,6966035.0,1353333.0,976462.0,00-00000-20210316,11,3
806,National,2021-03-17,68553424.0,259686099.0,1269324941.0,339726789.0,303462353.0,155690572.0,197884172.0,186538103.0,58555813.0,18231260.0,6949579.0,1430659.0,855641.0,00-00000-20210317,11,3
807,National,2021-03-18,67993087.0,260246436.0,1278701835.0,343656245.0,305229131.0,155765142.0,197645772.0,187221617.0,59613407.0,19276962.0,7820963.0,1552102.0,920494.0,00-00000-20210318,11,3
808,National,2021-03-19,64594417.0,263645106.0,1294563879.0,346898689.0,310140737.0,157445644.0,198486172.0,186595583.0,60002827.0,21473085.0,10741794.0,1880871.0,898477.0,00-00000-20210319,11,3
809,National,2021-03-20,67994161.0,260245362.0,1215141937.0,328893756.0,291628237.0,149655633.0,186318741.0,169375234.0,56581860.0,22138024.0,8542461.0,1267829.0,740162.0,00-00000-20210320,11,3
810,National,2021-03-21,69616200.0,258623323.0,1132193517.0,314828691.0,272628543.0,136981401.0,169444950.0,150346022.0,50128224.0,22413861.0,12284529.0,2145753.0,991543.0,00-00000-20210321,12,3
811,National,2021-03-22,69182403.0,259057120.0,1321266805.0,364309950.0,311218505.0,158785577.0,202066940.0,193058615.0,61572796.0,19529248.0,7929050.0,1683844.0,1112280.0,00-00000-20210322,12,3
812,National,2021-03-23,67413573.0,260825950.0,1396820832.0,383264777.0,331240394.0,169321389.0,215319912.0,204613404.0,64169759.0,19456299.0,7040586.0,1471610.0,922702.0,00-00000-20210323,12,3
813,National,2021-03-24,67321050.0,260918473.0,1376040146.0,375491941.0,326022528.0,166985599.0,212813016.0,202573643.0,63599249.0,19412432.0,6976312.0,1351747.0,813679.0,00-00000-20210324,12,3
814,National,2021-03-25,66236648.0,262002875.0,1396491878.0,387729520.0,336417297.0,169462000.0,212960879.0,198431996.0,61871591.0,19444413.0,7778623.0,1533495.0,862064.0,00-00000-20210325,12,3
815,National,2021-03-26,63747004.0,264492519.0,1349080134.0,367057000.0,323134285.0,165132103.0,206073330.0,192484172.0,59797056.0,21125204.0,10946450.0,2260798.0,1069736.0,00-00000-20210326,12,3
816,National,2021-03-27,66285999.0,261953524.0,1299008561.0,359188531.0,310906679.0,158952175.0,197408188.0,179550518.0,59558559.0,22797707.0,8565114.0,1332609.0,748481.0,00-00000-20210327,12,3
